id,uri,preview,title,genres,artists,artistsIds,albumTitle,albumId,image,albumReleaseYear,duration,key,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
2UaTiaxdp9uaRb6fMy8qpR,spotify:track:2UaTiaxdp9uaRb6fMy8qpR,https://p.scdn.co/mp3-preview/f5a8aac3d75d57f6821c17bbfd4addf5134550ab?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Virale,italian pop,Matteo Romano,5Imsy0ZXNi7uWLJpP5dZ8b,Virale,0rSZMkAo12juM5issAjerT,https://i.scdn.co/image/ab67616d000048515e9b2c319f73ee8ea25d130f,2022,184560,7,0,4,0.0306,0.651,0.569,0,0.104,-5.821,0.0439,0.547,137.895
0ZqHo6eTBHUcOVjZzPvftT,spotify:track:0ZqHo6eTBHUcOVjZzPvftT,https://p.scdn.co/mp3-preview/8c88cb4bc1f7806947b4a387a2da1eb0c68a65e0?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,CHIAMAMI PER NOME,italian adult pop | italian pop,Francesca Michielin / Fedez,"4jFlmD92WULLlaRS8Cj6QS,3pgCLfNbw5ozIfoNsvDU7i",CHIAMAMI PER NOME,6Q4QCwk7I4Ox4rsKpsQY8O,https://i.scdn.co/image/ab67616d00004851d6b725434a6904c6de444c36,2021,222667,10,1,4,0.289,0.641,0.636,0,0.125,-4.318,0.0414,0.285,89.826
0OHD6Ask31KqVqxge0OwlG,spotify:track:0OHD6Ask31KqVqxge0OwlG,https://p.scdn.co/mp3-preview/15e6d146515427bc07489ced318a04a59f3bb909?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Vieni nel mio cuore,italian adult pop | italian pop,Ultimo,3hN3iJMbbBmqBSAMx5veDa,Vieni nel mio cuore,1p7JI6emkhorl489KhhiQV,https://i.scdn.co/image/ab67616d0000485102e9fd3110140adbd2fc982d,2022,172762,1,1,4,0.248,0.677,0.66,0,0.177,-7.104,0.0462,0.253,127.087
1nND6VDerwJxLaUwVVCp28,spotify:track:1nND6VDerwJxLaUwVVCp28,https://p.scdn.co/mp3-preview/85f7afa86d75a72d9dbdb6bd6b3477fbfbe95a1b?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,SUPEREROI,italian adult pop | italian pop,Mr.Rain,59MLbXG0jLVwJup3KAd6m1,SUPEREROI,54YVUZvEjuGMyVSyLwPPdn,https://i.scdn.co/image/ab67616d00004851b6f87af8918ce1d7988c4712,2023,195000,1,1,4,0.228,0.47,0.619,0,0.26,-7.617,0.0514,0.453,136.083
0HyDNYQmQ3obfA81D3y9tG,spotify:track:0HyDNYQmQ3obfA81D3y9tG,https://p.scdn.co/mp3-preview/4cc86a23bb138ef1d05c592cfcf4796bdcba1f11?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,La genesi del tuo colore,italian adult pop | italian pop,Irama,5iot8OPcosJN9nCl7I5SdK,La genesi del tuo colore,7eIyCeIG5Y0v4Be4mhV2vu,https://i.scdn.co/image/ab67616d000048512ee15194eed8c6d0d6876ec8,2021,228984,6,0,4,0.0254,0.527,0.75,0,0.108,-5.449,0.11,0.38,128.006
0iBY803rcJUKZRjSxKX9GD,spotify:track:0iBY803rcJUKZRjSxKX9GD,https://p.scdn.co/mp3-preview/9189068fa49455786f89c6c6a9795d7fcab5cc55?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Miele,italian adult pop | italian pop,Giusy Ferreri,0dwEXtB6gceh7EO7tCsxhD,Miele,41Iz0BztCjd62pFNxq6gUW,https://i.scdn.co/image/ab67616d00004851c1889581081ac1149088acb6,2022,173817,0,0,4,0.368,0.762,0.583,0,0.109,-5.981,0.0894,0.783,93.97
5utTysnfjm6t7nj8PFxbJv,spotify:track:5utTysnfjm6t7nj8PFxbJv,https://p.scdn.co/mp3-preview/e22873eed41efc834667c4dcdf9aba0d8c180125?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Fiumi di parole,italian pop rock,Jalisse,054JyPM8Bn73hEcZVkqNAH,The Best of Jalisse,4Q3qYrLJuE8Qfqs09N8GMC,https://i.scdn.co/image/ab67616d0000485129830a89c0965debab1d5fb5,2016,231497,7,1,4,0.514,0.528,0.811,0,0.123,-5.393,0.0454,0.739,179.974
5HujDMiRNqZwEzVAh3oFD3,spotify:track:5HujDMiRNqZwEzVAh3oFD3,https://p.scdn.co/mp3-preview/6144e9eabaad5a6bef075a56ab6adadd6790a0df?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,farfalle,italian pop,sangiovanni,7dL0nOHwnSAsNAwpkPSGWP,farfalle,1WCDSnckeIERycPR36vEiZ,https://i.scdn.co/image/ab67616d00004851760c37576f01b38fdd1ae7b5,2022,164000,3,1,4,0.0927,0.733,0.784,0,0.195,-5.211,0.0606,0.377,120.016
7AM28iUrHSXsAM5pV8Rncj,spotify:track:7AM28iUrHSXsAM5pV8Rncj,https://p.scdn.co/mp3-preview/58ccc00e348febefc6fd35fc9b33f32ec4bc3e96?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Musica (E Il Resto Scompare),italian pop,Elettra Lamborghini,3o7fC2O4nraaicpID6bBZW,Musica (E Il Resto Scompare),1UlnSSjhvGryfnIadPtx2U,https://i.scdn.co/image/ab67616d00004851ccd8f21e9497522445ba0f07,2020,194606,0,1,4,0.0217,0.779,0.835,0,0.393,-4.04,0.134,0.922,114.987
6xi3h1i3nNA38apSSeFsoP,spotify:track:6xi3h1i3nNA38apSSeFsoP,https://p.scdn.co/mp3-preview/e74d74871b396e0398da6bdcb57d56bf9d432bc3?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,"Guagliune (feat. Enzo Dong, Ivan Granatino, Lele Blade & Samurai Jay)",canzone napoletana | italian adult pop | italian pop | italian hip hop | rap napoletano | neomelodici | trap italiana,Gigi D'Alessio / Enzo Dong / Lele Blade / Ivan Granatino / Samurai Jay,"4eSMsVzRJHhN1aq0IvZcyn,7iCdyOeJYk06mKJ6nLrFQ6,3yGA8yyowtKVXgNIXguMfz,1SNHwWqiB25NsRd6YKoWng,2n0Ki4A5tKTEloq3WCt1IH","Guagliune (feat. Enzo Dong, Ivan Granatino, Lele Blade & Samurai Jay)",31JmpNbDCyOGYYQJqZJS5K,https://i.scdn.co/image/ab67616d0000485185e3982188496ac4ee09d43b,2021,178047,11,0,4,0.252,0.724,0.816,0,0.108,-5.041,0.0526,0.679,106.005
1ZMGp9MTXbtAPvcKa0U3zS,spotify:track:1ZMGp9MTXbtAPvcKa0U3zS,https://p.scdn.co/mp3-preview/5a5a7bf599969472be806f2e0ee87968d1f27fba?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Brividi,italian hip hop | italian pop | italian adult pop,Mahmood / BLANCO,"06nvjg4wBANK6DCHjqtPNd,1MRiIeZbc0cRuxOafDUCtH",Brividi,06ZMpecsvvoHGWJHlc2St7,https://i.scdn.co/image/ab67616d0000485140c172c54696d8e6028c019f,2022,199146,7,1,4,0.448,0.523,0.614,0,0.254,-4.435,0.0347,0.342,122.962
29cDz9LLpr0qOur3ZkhNsg,spotify:track:29cDz9LLpr0qOur3ZkhNsg,https://p.scdn.co/mp3-preview/3a943764acbb584f5efb2180fc1a54f85d1698d3?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Vamos a bailar (Esta vida nueva) - Festivalbar Cut,italian adult pop | italian pop,Paola & Chiara,6sXWE3eSY59H6zy1tiRPue,Television,7hWTCPQdbBHLSthL1nQ3Ti,https://i.scdn.co/image/ab67616d00004851744166904bf26916fd0bb06b,2000,245373,2,0,4,0.0683,0.669,0.902,0.00000865,0.107,-5.013,0.0379,0.515,116.021
7sXTcibuNYugjjYNfgf2kY,spotify:track:7sXTcibuNYugjjYNfgf2kY,https://p.scdn.co/mp3-preview/99a310a201557e7c0ae7659b00fc4f91be7206ed?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Felicità,classic italian pop,Al Bano And Romina Power,1c0wBsDBu0NqpvxBqjYjZS,Felicità,6rYKh2EVXdWs5Pe8MugvSM,https://i.scdn.co/image/ab67616d00004851228264ef165a3de1041d0c22,1982,193160,0,1,4,0.489,0.71,0.625,0,0.439,-8.587,0.0402,0.814,107.618
1lWWoec2z1j88GRblI5anV,spotify:track:1lWWoec2z1j88GRblI5anV,https://p.scdn.co/mp3-preview/66a3aeee020695c603ee3dffcf05bfb829dad788?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,ZITTI E BUONI,indie rock italiano | italian pop,Måneskin,0lAWpj5szCSwM4rUMHYmrr,ZITTI E BUONI,3DBUrkaKptFY2JSKpfukiy,https://i.scdn.co/image/ab67616d000048517a3ab8bd64a0952e452ec799,2021,192655,4,0,4,0.0014,0.62,0.944,0,0.733,-3.082,0.0863,0.592,103.024
1lMuQJHBznRfq7GdQrIQN4,spotify:track:1lMuQJHBznRfq7GdQrIQN4,https://p.scdn.co/mp3-preview/f9fdeb7471f32754278cbdc1a9d82dc3087ffbb5?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Música Ligera,spanish pop,Ana Mena,6k8mwkKJKKjBILo7ypBspl,Música Ligera,77APd2Q91Ju6844akH2Xbj,https://i.scdn.co/image/ab67616d0000485111a7578c7782d0a58be6dec8,2021,235996,5,0,4,0.0891,0.695,0.752,0,0.227,-4.681,0.0281,0.633,120.031
0K0V1bTu8UeFpmKyxtMpvi,spotify:track:0K0V1bTu8UeFpmKyxtMpvi,https://p.scdn.co/mp3-preview/b429d3e8603c64615ea4404c3b099e1fa84a6a77?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Non Succederà Più (feat. M¥SS KETA),italian pop | italian indie pop,Elettra Lamborghini / M¥SS KETA,"3o7fC2O4nraaicpID6bBZW,594PwrFy2mmLueuUwUgoCM",Twerking Queen,2rpii4znNQrqSjbSb5Muea,https://i.scdn.co/image/ab67616d000048513b87e60161fb6595e30acb88,2020,193533,6,0,4,0.00292,0.657,0.791,0,0.105,-4.587,0.0347,0.679,141.038
4szQkW1CDHqbRZGltXJdd3,spotify:track:4szQkW1CDHqbRZGltXJdd3,https://p.scdn.co/mp3-preview/af2dd87a2f63aaf30419752b7c7d2dad00098253?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Soldi,italian adult pop | italian pop,Mahmood,06nvjg4wBANK6DCHjqtPNd,Gioventù Bruciata,66vkclmRoFqj4IYEnKGKPU,https://i.scdn.co/image/ab67616d00004851c60b6ec17dcd820b3b6cd380,2019,195133,3,0,4,0.0361,0.729,0.589,0,0.305,-9.871,0.0483,0.349,95.065
3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,https://p.scdn.co/mp3-preview/174e01719c3b06ee1437cb13f892e539df14b6d1?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,...Baby One More Time,dance pop | pop,Britney Spears,26dSoYclwsYLMAKD3tpOr4,...Baby One More Time (Digital Deluxe Version),3WNxdumkSMGMJRhEgK80qx,https://i.scdn.co/image/ab67616d000048518e49866860c25afffe2f1a02,1999,211067,0,0,4,0.202,0.759,0.699,0.000131,0.443,-5.745,0.0307,0.907,92.96
