id;uri;preview;title;genres;artists;artistsIds;albumTitle;albumId;image;albumReleaseYear;duration;key;mode;timeSignature;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo
1KMEDSIl2j1NwYa9mgvMyg;spotify:track:1KMEDSIl2j1NwYa9mgvMyg;https://p.scdn.co/mp3-preview/65208444efb47b00ac5d5761d52e8dbb225e396e?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Memory Lane;alt z | gen z singer-songwriter;Haley Joelle;4pZOG8ump4odtJJA4Cy7S8;Memory Lane;5qkmdOLUeAkSMJlP0DnLFk;https://i.scdn.co/image/ab67616d00004851e269ae5d268751bc56314f04;2022;154000;1;1;4;0.933;0.488;0.103;0;0.107;-12.009;0.0522;0.326;120.141
6ATgDc6e4sPn84hvJsAmPt;spotify:track:6ATgDc6e4sPn84hvJsAmPt;https://p.scdn.co/mp3-preview/f5b338c4f34406b4694d249a5dd1b510e30e5a3a?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;hate u love u;alt z | dance pop | electropop | pop | post-teen pop;Olivia O'Brien;1QRj3hoop9Mv5VvHQkwPEp;hate u love u;0rajxwGsaQ1sqoegXK6gvw;https://i.scdn.co/image/ab67616d00004851f9a776c0d4ec78052c92882b;2016;175467;6;0;4;0.656;0.407;0.416;0;0.0981;-8.915;0.174;0.246;176.947
1KQc37jezhunxnOPhvdwSG;spotify:track:1KQc37jezhunxnOPhvdwSG;https://p.scdn.co/mp3-preview/49e51b06edc6b03879e268e566ea53f5a1ec3971?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Numb Little Bug;alt z | gen z singer-songwriter;Em Beihold;7o2ZQYM7nTsaVdkXY38UAA;Egg in the Backseat;1iHhuUxL99xxbDjlLwHV8W;https://i.scdn.co/image/ab67616d0000485145dbb36f987c184145d37a1b;2022;169238;8;0;4;0.327;0.742;0.527;0;0.25;-6.892;0.0769;0.638;84.974
7a4YwlUER1m7rkWJjYJRAD;spotify:track:7a4YwlUER1m7rkWJjYJRAD;https://p.scdn.co/mp3-preview/737c237d27dd6d9c822450ac6b34f01ddf3ea708?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;If I Don't Laugh, I'll Cry;alt z;Frawley;0Ey8TMIVvT6OSYiblEuyMh;If I Don't Laugh, I'll Cry;14pYW9pwzrE4t6Z6p8NLCb;https://i.scdn.co/image/ab67616d000048515490abac01abd3ef13c059e6;2022;198010;4;1;4;0.358;0.674;0.595;0;0.146;-5.18;0.0365;0.207;81.045
7hOCTGGlJBfdenJDrjduht;spotify:track:7hOCTGGlJBfdenJDrjduht;https://p.scdn.co/mp3-preview/4cd8e9b4f07e756e6722662813336d733a1c7e11?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Not Used To Normal;alt z | gen z singer-songwriter;Jillian Rossi;2u2MvYsk6gZY0Khn9SAMeO;Not Used To Normal;6kz7FJsraxGIXVN3dqsnYM;https://i.scdn.co/image/ab67616d00004851f0e74660170d0a40bdf03c21;2022;122831;3;1;4;0.078;0.455;0.471;0;0.108;-9.767;0.0579;0.342;88.398
3a8b6uo4vnQSJroGhaNhgG;spotify:track:3a8b6uo4vnQSJroGhaNhgG;https://p.scdn.co/mp3-preview/a335fb8b015b064f91bf183e27e28285a863569c?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;When You Say My Name;alt z | la pop;Chandler Leighton;5zUeHMatct7zGjyIji9T4C;When You Say My Name;4xoST8PDJr9fDe8OKhT0a5;https://i.scdn.co/image/ab67616d00004851c14794c6d511308794b87702;2022;148276;1;1;4;0.0379;0.793;0.536;0;0.129;-8.012;0.0413;0.576;92.961
7GjqCtQAt8hXzk7yY2ESaX;spotify:track:7GjqCtQAt8hXzk7yY2ESaX;https://p.scdn.co/mp3-preview/07cc61b8c7754d793080f312cdf57ee6de569911?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Outsider;alt z;Rachel Grae;0ekCwZGQUkAISV1h48jlHn;Outsider;5tYQM9utYB96mf5leXc4D4;https://i.scdn.co/image/ab67616d0000485155a18e7e97ee7f0c2876ca68;2021;176326;8;1;5;0.733;0.43;0.236;0;0.249;-6.901;0.0308;0.158;104.879
7uUahoeqGNRMbpdeiLj1rS;spotify:track:7uUahoeqGNRMbpdeiLj1rS;https://p.scdn.co/mp3-preview/c0d6a7ed325567cedec466c4877dfe3985557c50?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Panic Room;alt z | deep pop edm | electropop | indie poptimism | pop;Au/Ra;1eMmoIprPDWeFdB1FxU6ZV;Panic Room;3F83QiIRImUneMzZdSaTTM;https://i.scdn.co/image/ab67616d000048517cbd52d55d79391b9ea54f88;2018;237773;8;1;4;0.152;0.495;0.426;0.00000565;0.099;-9.434;0.0736;0.0636;97.91
2g1QPpTd4o8gTAapxEUPnz;spotify:track:2g1QPpTd4o8gTAapxEUPnz;https://p.scdn.co/mp3-preview/061acb01723eb340e78e2cfedbe6f5883717ca42?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;Dirty Thoughts;alt z | social media pop;Chloe Adams;4B1bjBU8CLkIBTYTRklo2u;Dirty Thoughts;5bQZRw0e4UHu3KrkGrVKto;https://i.scdn.co/image/ab67616d000048515336431aeffb9235786d7112;2021;129699;7;1;4;0.168;0.66;0.462;0.00000137;0.486;-7.203;0.103;0.384;167.098
77MdvMx9L4ZQuLhhn3o21h;spotify:track:77MdvMx9L4ZQuLhhn3o21h;https://p.scdn.co/mp3-preview/371187b3012b9afe859f36811190b04aeaa6172f?cid=61a9bb7d5c7b4b0993b2a4af35e647a3;If the World Was Ending (feat. Julia Michaels);alt z | dance pop | electropop | pop | post-teen pop | canadian contemporary r&b | neo mellow;JP Saxe / Julia Michaels;66W9LaWS0DPdL7Sz8iYGYe,0ZED1XzwlLHW4ZaG4lOT6m;Dangerous Levels of Introspection;538BxdI7oOQykSkEtyjhUD;https://i.scdn.co/image/ab67616d00004851e19d9c548f323ab0f0299d36;2021;209493;1;1;4;0.866;0.429;0.486;0;0.0982;-9.971;0.101;0.661;146.99
