id,uri,preview,title,genres,artists,artistsIds,albumTitle,albumId,image,albumReleaseYear,duration,key,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
78vv48Ic6syaE6kWqDGY47,spotify:track:78vv48Ic6syaE6kWqDGY47,https://p.scdn.co/mp3-preview/7b3351ad33613bd66220da4192c08fefccda3c28?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,i luv him.,alt z | gen z singer-songwriter,Catie Turner,3nYYI90ObxhjLjdxaoXGSa,i luv him.,3ioxFrDViC41xtHHcijlUZ,https://i.scdn.co/image/ab67616d000048519e42c5d660d830c5eee67b97,2019,225824,0,1,4,0.854,0.647,0.176,0,0.199,-9.501,0.0751,0.441,122.795
3ZBeHiRJUj1vdiU8zzGPgb,spotify:track:3ZBeHiRJUj1vdiU8zzGPgb,https://p.scdn.co/mp3-preview/3495944f1b0df072b1a23ea850a0e284f01d3012?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,WYD Now?,alt z | singer-songwriter pop,Sadie Jean,0sMAHzxguan2KpnKFZPW2d,WYD Now?,7vHnOZjiqPEgDP6BkmEp2Z,https://i.scdn.co/image/ab67616d000048512b6d5422dcc76dd13a172c29,2021,144667,1,1,4,0.776,0.378,0.334,0,0.115,-10.993,0.304,0.496,181.296
18jbMG8etanCMt6C5wFRDa,spotify:track:18jbMG8etanCMt6C5wFRDa,https://p.scdn.co/mp3-preview/2662fa4babae80fd205f85a4da6891992d52cd09?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Lotta True Crime,alt z | modern indie pop | pov: indie,Penelope Scott,3u6lPufHw4Oww6D88rv6sB,Public Void,49iT8dV8hZ5o7bqpOI5yfI,https://i.scdn.co/image/ab67616d0000485134702dd79ebdfb24ffbefb53,2020,202320,8,1,4,0.325,0.504,0.407,0.0645,0.106,-14.462,0.21,0.403,159.089
2V6xyW0KBDHzyQ4Q0ZSq1W,spotify:track:2V6xyW0KBDHzyQ4Q0ZSq1W,https://p.scdn.co/mp3-preview/21bcbb0508a3da7ac4e354548cd3ddc71583cb67?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,I Guess,alt z | boston folk | indie pop | singer-songwriter pop,Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,Older,30fIbIvd1AN04FrBt12KhM,https://i.scdn.co/image/ab67616d00004851b159d5de7c58bd34e0786d5b,2024,224413,4,1,3,0.47,0.518,0.325,0.078,0.111,-8.733,0.0259,0.334,92.005
1uE4onkFvDXyBjIGsu9PZ5,spotify:track:1uE4onkFvDXyBjIGsu9PZ5,https://p.scdn.co/mp3-preview/6fa57f63f9ecb7f3e15447b5061552855caae8cb?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,drinking games,alt z | bedroom pop | indie pop,Sophie Cates,4xjJOu0MWVWuaDVZOy0Dx2,yikes!,6Tu5CCCBJvyF0x6BQuzj0G,https://i.scdn.co/image/ab67616d00004851d31819c6fea0ec3cf5aa31ef,2019,200702,2,1,4,0.635,0.509,0.636,0.000127,0.613,-5.811,0.0453,0.302,94.135
7764T7rYgrvhnhPdF9fJCY,spotify:track:7764T7rYgrvhnhPdF9fJCY,https://p.scdn.co/mp3-preview/0eb865fee0f8d09b2e9c64cf499cc801601beb98?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Does She Like it Rough?,alt z | la pop,FLAVIA,4KvJPTW5GGjm49mMuzftPA,Does She Like it Rough?,3u2xAm9mIvL6CTYCZVTyVI,https://i.scdn.co/image/ab67616d000048512c89747b6ed160ff06a12ac0,2019,171790,8,0,4,0.0717,0.616,0.578,0,0.415,-7.468,0.0378,0.384,115.905
4N2LGoEJi3aGDgEAnsjtBz,spotify:track:4N2LGoEJi3aGDgEAnsjtBz,https://p.scdn.co/mp3-preview/8b6a8502a4637e8575b2d6a0dcdad71d177d4489?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Walked Through Hell,alt z | gen z singer-songwriter,Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,Feeling For My Life,5iABQiExFiKUfLj2LKH59m,https://i.scdn.co/image/ab67616d000048515afa16bad57ffdf82f4b8a2e,2021,216865,10,1,4,0.664,0.508,0.404,0,0.104,-11.092,0.0788,0.129,81.713
2pyjbGTpJCPjMYwCbdymiF,spotify:track:2pyjbGTpJCPjMYwCbdymiF,https://p.scdn.co/mp3-preview/1a8f841da4ee29a183b45c7a0ae5545772da5902?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Dazed & Confused,alt z | australian alternative pop | singer-songwriter pop,Ruel,5xkAtLTf309LAGZTbvULBn,Dazed & Confused,4FFdoMdORifF6Qt3ymDMB8,https://i.scdn.co/image/ab67616d00004851e283e53690ec01436b11bdf2,2018,189608,2,1,3,0.102,0.688,0.5,0,0.355,-7.411,0.138,0.418,127.906
5ZlShfBTtczvXB6ksyYOEE,spotify:track:5ZlShfBTtczvXB6ksyYOEE,https://p.scdn.co/mp3-preview/97dfa6d282e31a62d7f0d794940ac5d7c6d59f01?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Toxic Thoughts,alt z,Faith Marie,3M4yELotVvM0dsg32ewGSl,Toxic Thoughts,6t8QYaJ4fv2dqF28czXGmk,https://i.scdn.co/image/ab67616d000048519727b8b0c2f53edce1f9cec6,2017,257889,3,1,4,0.332,0.653,0.472,0,0.103,-9.525,0.0651,0.434,150.032
0zMzyHAeMvwq5CRstru1Fp,spotify:track:0zMzyHAeMvwq5CRstru1Fp,https://p.scdn.co/mp3-preview/abe09cde6e658ab74e1745efd8dda7fe07802902?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Lost Boy,alt z | canadian contemporary r&b | canadian pop | pop,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,Safe Haven,6FgtuX3PtiB5civjHYhc52,https://i.scdn.co/image/ab67616d0000485197e971f3e53475091dc8d707,2017,276067,7,1,4,0.963,0.586,0.128,0,0.0858,-9.297,0.0496,0.371,123.498
